Analyzer_Comb,Comb_Token,Target,Scenario,N_Detected_CVEs,N_All_CVEs
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,sqlite3,Scenario 3 (S.2-1),9,16
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,sqlite3,Scenario 4 (S.2-2),8,16
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,ffmpeg,Scenario 1 (S.1-1),11,22
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,ffmpeg,Scenario 2 (S.1-2),4,22
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,ffmpeg,Scenario 3 (S.2-1),10,22
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,ffmpeg,Scenario 4 (S.2-2),3,22
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,binutils,Scenario 1 (S.1-1),49,59
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,binutils,Scenario 2 (S.1-2),29,59
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,binutils,Scenario 3 (S.2-1),30,59
flawfinder-codeql-codechecker-commsca,FLF-CQL-CCH-CSA,binutils,Scenario 4 (S.2-2),15,59
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libpng,Scenario 1 (S.1-1),3,7
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libpng,Scenario 2 (S.1-2),1,7
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libpng,Scenario 3 (S.2-1),1,7
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libpng,Scenario 4 (S.2-2),0,7
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libtiff,Scenario 1 (S.1-1),5,13
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libtiff,Scenario 2 (S.1-2),1,13
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libtiff,Scenario 3 (S.2-1),5,13
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libtiff,Scenario 4 (S.2-2),1,13
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libxml2,Scenario 1 (S.1-1),14,17
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libxml2,Scenario 2 (S.1-2),8,17
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libxml2,Scenario 3 (S.2-1),14,17
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,libxml2,Scenario 4 (S.2-2),8,17
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,poppler,Scenario 1 (S.1-1),3,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,poppler,Scenario 2 (S.1-2),2,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,poppler,Scenario 3 (S.2-1),3,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,poppler,Scenario 4 (S.2-2),2,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,openssl,Scenario 1 (S.1-1),11,21
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,openssl,Scenario 2 (S.1-2),7,21
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,openssl,Scenario 3 (S.2-1),10,21
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,openssl,Scenario 4 (S.2-2),4,21
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,php,Scenario 1 (S.1-1),11,15
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,php,Scenario 2 (S.1-2),9,15
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,php,Scenario 3 (S.2-1),10,15
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,php,Scenario 4 (S.2-2),8,15
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,sqlite3,Scenario 1 (S.1-1),9,16
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,sqlite3,Scenario 2 (S.1-2),7,16
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,sqlite3,Scenario 3 (S.2-1),9,16
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,sqlite3,Scenario 4 (S.2-2),7,16
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,ffmpeg,Scenario 1 (S.1-1),4,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,ffmpeg,Scenario 2 (S.1-2),2,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,ffmpeg,Scenario 3 (S.2-1),3,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,ffmpeg,Scenario 4 (S.2-2),2,22
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,binutils,Scenario 1 (S.1-1),20,59
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,binutils,Scenario 2 (S.1-2),11,59
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,binutils,Scenario 3 (S.2-1),8,59
cppcheck-infer-codeql-codechecker,CPC-IFR-CQL-CCH,binutils,Scenario 4 (S.2-2),0,59
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libpng,Scenario 1 (S.1-1),3,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libpng,Scenario 2 (S.1-2),2,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libpng,Scenario 3 (S.2-1),1,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libpng,Scenario 4 (S.2-2),0,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libtiff,Scenario 1 (S.1-1),7,13
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libtiff,Scenario 2 (S.1-2),3,13
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libtiff,Scenario 3 (S.2-1),6,13
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libtiff,Scenario 4 (S.2-2),2,13
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libxml2,Scenario 1 (S.1-1),14,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libxml2,Scenario 2 (S.1-2),8,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libxml2,Scenario 3 (S.2-1),14,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,libxml2,Scenario 4 (S.2-2),8,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,poppler,Scenario 1 (S.1-1),13,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,poppler,Scenario 2 (S.1-2),4,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,poppler,Scenario 3 (S.2-1),13,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,poppler,Scenario 4 (S.2-2),4,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,openssl,Scenario 1 (S.1-1),14,21
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,openssl,Scenario 2 (S.1-2),9,21
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,openssl,Scenario 3 (S.2-1),12,21
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,openssl,Scenario 4 (S.2-2),6,21
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,php,Scenario 1 (S.1-1),11,15
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,php,Scenario 2 (S.1-2),10,15
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,php,Scenario 3 (S.2-1),10,15
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,php,Scenario 4 (S.2-2),9,15
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,sqlite3,Scenario 1 (S.1-1),9,16
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,sqlite3,Scenario 2 (S.1-2),9,16
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,sqlite3,Scenario 3 (S.2-1),9,16
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,sqlite3,Scenario 4 (S.2-2),9,16
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,ffmpeg,Scenario 1 (S.1-1),9,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,ffmpeg,Scenario 2 (S.1-2),5,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,ffmpeg,Scenario 3 (S.2-1),8,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,ffmpeg,Scenario 4 (S.2-2),4,22
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,binutils,Scenario 1 (S.1-1),48,59
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,binutils,Scenario 2 (S.1-2),27,59
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,binutils,Scenario 3 (S.2-1),28,59
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,binutils,Scenario 4 (S.2-2),14,59
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libpng,Scenario 1 (S.1-1),2,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libpng,Scenario 2 (S.1-2),1,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libpng,Scenario 3 (S.2-1),0,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libpng,Scenario 4 (S.2-2),0,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libtiff,Scenario 1 (S.1-1),5,13
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libtiff,Scenario 2 (S.1-2),3,13
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libtiff,Scenario 3 (S.2-1),4,13
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libtiff,Scenario 4 (S.2-2),2,13
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libxml2,Scenario 1 (S.1-1),10,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libxml2,Scenario 2 (S.1-2),8,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libxml2,Scenario 3 (S.2-1),8,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,libxml2,Scenario 4 (S.2-2),6,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,poppler,Scenario 1 (S.1-1),13,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,poppler,Scenario 2 (S.1-2),4,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,poppler,Scenario 3 (S.2-1),13,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,poppler,Scenario 4 (S.2-2),4,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,openssl,Scenario 1 (S.1-1),11,21
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,openssl,Scenario 2 (S.1-2),8,21
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,openssl,Scenario 3 (S.2-1),8,21
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,openssl,Scenario 4 (S.2-2),5,21
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,php,Scenario 1 (S.1-1),8,15
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,php,Scenario 2 (S.1-2),7,15
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,php,Scenario 3 (S.2-1),7,15
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,php,Scenario 4 (S.2-2),6,15
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,sqlite3,Scenario 1 (S.1-1),9,16
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,sqlite3,Scenario 2 (S.1-2),7,16
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,sqlite3,Scenario 3 (S.2-1),9,16
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,sqlite3,Scenario 4 (S.2-2),7,16
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,ffmpeg,Scenario 1 (S.1-1),7,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,ffmpeg,Scenario 2 (S.1-2),4,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,ffmpeg,Scenario 3 (S.2-1),5,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,ffmpeg,Scenario 4 (S.2-2),3,22
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,binutils,Scenario 1 (S.1-1),50,59
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,binutils,Scenario 2 (S.1-2),27,59
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,binutils,Scenario 3 (S.2-1),30,59
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,binutils,Scenario 4 (S.2-2),14,59
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libpng,Scenario 1 (S.1-1),3,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libpng,Scenario 2 (S.1-2),2,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libpng,Scenario 3 (S.2-1),1,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libpng,Scenario 4 (S.2-2),0,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libtiff,Scenario 1 (S.1-1),7,13
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libtiff,Scenario 2 (S.1-2),3,13
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libtiff,Scenario 3 (S.2-1),6,13
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libtiff,Scenario 4 (S.2-2),2,13
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libxml2,Scenario 1 (S.1-1),14,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libxml2,Scenario 2 (S.1-2),8,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libxml2,Scenario 3 (S.2-1),14,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,libxml2,Scenario 4 (S.2-2),8,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,poppler,Scenario 1 (S.1-1),12,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,poppler,Scenario 2 (S.1-2),2,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,poppler,Scenario 3 (S.2-1),11,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,poppler,Scenario 4 (S.2-2),2,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,openssl,Scenario 1 (S.1-1),14,21
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,openssl,Scenario 2 (S.1-2),9,21
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,openssl,Scenario 3 (S.2-1),12,21
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,openssl,Scenario 4 (S.2-2),6,21
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,php,Scenario 1 (S.1-1),11,15
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,php,Scenario 2 (S.1-2),10,15
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,php,Scenario 3 (S.2-1),10,15
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,php,Scenario 4 (S.2-2),9,15
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,sqlite3,Scenario 1 (S.1-1),9,16
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,sqlite3,Scenario 2 (S.1-2),8,16
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,sqlite3,Scenario 3 (S.2-1),9,16
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,sqlite3,Scenario 4 (S.2-2),8,16
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,ffmpeg,Scenario 1 (S.1-1),9,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,ffmpeg,Scenario 2 (S.1-2),5,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,ffmpeg,Scenario 3 (S.2-1),8,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,ffmpeg,Scenario 4 (S.2-2),4,22
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,binutils,Scenario 1 (S.1-1),49,59
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,binutils,Scenario 2 (S.1-2),26,59
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,binutils,Scenario 3 (S.2-1),29,59
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,binutils,Scenario 4 (S.2-2),14,59
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libpng,Scenario 1 (S.1-1),3,7
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libpng,Scenario 2 (S.1-2),2,7
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libpng,Scenario 3 (S.2-1),1,7
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libpng,Scenario 4 (S.2-2),0,7
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libtiff,Scenario 1 (S.1-1),7,13
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libtiff,Scenario 2 (S.1-2),3,13
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libtiff,Scenario 3 (S.2-1),6,13
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libtiff,Scenario 4 (S.2-2),2,13
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libxml2,Scenario 1 (S.1-1),14,17
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libxml2,Scenario 2 (S.1-2),8,17
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libxml2,Scenario 3 (S.2-1),14,17
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,libxml2,Scenario 4 (S.2-2),8,17
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,poppler,Scenario 1 (S.1-1),13,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,poppler,Scenario 2 (S.1-2),4,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,poppler,Scenario 3 (S.2-1),13,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,poppler,Scenario 4 (S.2-2),4,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,openssl,Scenario 1 (S.1-1),14,21
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,openssl,Scenario 2 (S.1-2),9,21
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,openssl,Scenario 3 (S.2-1),13,21
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,openssl,Scenario 4 (S.2-2),6,21
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,php,Scenario 1 (S.1-1),11,15
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,php,Scenario 2 (S.1-2),10,15
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,php,Scenario 3 (S.2-1),10,15
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,php,Scenario 4 (S.2-2),9,15
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,sqlite3,Scenario 1 (S.1-1),9,16
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,sqlite3,Scenario 2 (S.1-2),9,16
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,sqlite3,Scenario 3 (S.2-1),9,16
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,sqlite3,Scenario 4 (S.2-2),9,16
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,ffmpeg,Scenario 1 (S.1-1),9,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,ffmpeg,Scenario 2 (S.1-2),4,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,ffmpeg,Scenario 3 (S.2-1),8,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,ffmpeg,Scenario 4 (S.2-2),3,22
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,binutils,Scenario 1 (S.1-1),50,59
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,binutils,Scenario 2 (S.1-2),27,59
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,binutils,Scenario 3 (S.2-1),30,59
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,binutils,Scenario 4 (S.2-2),14,59
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libpng,Scenario 1 (S.1-1),4,7
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libpng,Scenario 2 (S.1-2),3,7
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libpng,Scenario 3 (S.2-1),2,7
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libpng,Scenario 4 (S.2-2),1,7
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libtiff,Scenario 1 (S.1-1),6,13
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libtiff,Scenario 2 (S.1-2),2,13
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libtiff,Scenario 3 (S.2-1),5,13
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libtiff,Scenario 4 (S.2-2),1,13
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libxml2,Scenario 1 (S.1-1),14,17
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libxml2,Scenario 2 (S.1-2),8,17
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libxml2,Scenario 3 (S.2-1),14,17
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,libxml2,Scenario 4 (S.2-2),8,17
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,poppler,Scenario 1 (S.1-1),4,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,poppler,Scenario 2 (S.1-2),3,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,poppler,Scenario 3 (S.2-1),4,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,poppler,Scenario 4 (S.2-2),3,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,openssl,Scenario 1 (S.1-1),13,21
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,openssl,Scenario 2 (S.1-2),8,21
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,openssl,Scenario 3 (S.2-1),12,21
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,openssl,Scenario 4 (S.2-2),5,21
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,php,Scenario 1 (S.1-1),11,15
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,php,Scenario 2 (S.1-2),10,15
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,php,Scenario 3 (S.2-1),10,15
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,php,Scenario 4 (S.2-2),9,15
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,sqlite3,Scenario 1 (S.1-1),9,16
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,sqlite3,Scenario 2 (S.1-2),7,16
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,sqlite3,Scenario 3 (S.2-1),9,16
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,sqlite3,Scenario 4 (S.2-2),7,16
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,ffmpeg,Scenario 1 (S.1-1),8,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,ffmpeg,Scenario 2 (S.1-2),4,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,ffmpeg,Scenario 3 (S.2-1),7,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,ffmpeg,Scenario 4 (S.2-2),4,22
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,binutils,Scenario 1 (S.1-1),32,59
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,binutils,Scenario 2 (S.1-2),18,59
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,binutils,Scenario 3 (S.2-1),16,59
flawfinder-cppcheck-infer-codeql-codechecker,FLF-CPC-IFR-CQL-CCH,binutils,Scenario 4 (S.2-2),4,59
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libpng,Scenario 1 (S.1-1),4,7
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libpng,Scenario 2 (S.1-2),3,7
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libpng,Scenario 3 (S.2-1),2,7
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libpng,Scenario 4 (S.2-2),1,7
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libtiff,Scenario 1 (S.1-1),8,13
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libtiff,Scenario 2 (S.1-2),4,13
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libtiff,Scenario 3 (S.2-1),6,13
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libtiff,Scenario 4 (S.2-2),2,13
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libxml2,Scenario 1 (S.1-1),14,17
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libxml2,Scenario 2 (S.1-2),8,17
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libxml2,Scenario 3 (S.2-1),14,17
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,libxml2,Scenario 4 (S.2-2),8,17
flawfinder-cppcheck-infer-codeql-commsca,FLF-CPC-IFR-CQL-CSA,poppler,Scenario 1 (S.1-1),14,22
