Analyzer_Comb,Comb_Token,LL_CWE_ID,HL_CWE_ID,Scenario,N_Detected_CVEs,N_All_CVEs
commsca,CSA,401,664,Scenario 2 (S.1-2),0,1
commsca,CSA,401,664,Scenario 3 (S.2-1),0,1
commsca,CSA,401,664,Scenario 4 (S.2-2),0,1
commsca,CSA,131,682,Scenario 1 (S.1-1),1,1
commsca,CSA,131,682,Scenario 2 (S.1-2),0,1
commsca,CSA,131,682,Scenario 3 (S.2-1),1,1
commsca,CSA,131,682,Scenario 4 (S.2-2),0,1
commsca,CSA,772,664,Scenario 1 (S.1-1),1,2
commsca,CSA,772,664,Scenario 2 (S.1-2),0,2
commsca,CSA,772,664,Scenario 3 (S.2-1),1,2
commsca,CSA,772,664,Scenario 4 (S.2-2),0,2
commsca,CSA,119,664,Scenario 1 (S.1-1),15,36
commsca,CSA,119,664,Scenario 2 (S.1-2),13,36
commsca,CSA,119,664,Scenario 3 (S.2-1),11,36
commsca,CSA,119,664,Scenario 4 (S.2-2),9,36
commsca,CSA,190,682,Scenario 1 (S.1-1),14,17
commsca,CSA,190,682,Scenario 2 (S.1-2),4,17
commsca,CSA,190,682,Scenario 3 (S.2-1),12,17
commsca,CSA,190,682,Scenario 4 (S.2-2),4,17
commsca,CSA,664,664,Scenario 1 (S.1-1),0,1
commsca,CSA,664,664,Scenario 2 (S.1-2),0,1
commsca,CSA,664,664,Scenario 3 (S.2-1),0,1
commsca,CSA,664,664,Scenario 4 (S.2-2),0,1
commsca,CSA,369,682,Scenario 1 (S.1-1),4,8
commsca,CSA,369,682,Scenario 2 (S.1-2),1,8
commsca,CSA,369,682,Scenario 3 (S.2-1),4,8
commsca,CSA,369,682,Scenario 4 (S.2-2),1,8
commsca,CSA,476,703,Scenario 1 (S.1-1),14,29
commsca,CSA,476,703,Scenario 2 (S.1-2),8,29
commsca,CSA,476,703,Scenario 3 (S.2-1),9,29
commsca,CSA,476,703,Scenario 4 (S.2-2),6,29
commsca,CSA,129,707,Scenario 1 (S.1-1),1,1
commsca,CSA,129,707,Scenario 2 (S.1-2),0,1
commsca,CSA,129,707,Scenario 3 (S.2-1),0,1
commsca,CSA,129,707,Scenario 4 (S.2-2),0,1
commsca,CSA,787,664,Scenario 1 (S.1-1),7,12
commsca,CSA,787,664,Scenario 2 (S.1-2),6,12
commsca,CSA,787,664,Scenario 3 (S.2-1),3,12
commsca,CSA,787,664,Scenario 4 (S.2-2),3,12
commsca,CSA,415,664,Scenario 1 (S.1-1),0,1
commsca,CSA,415,664,Scenario 2 (S.1-2),0,1
commsca,CSA,415,664,Scenario 3 (S.2-1),0,1
commsca,CSA,415,664,Scenario 4 (S.2-2),0,1
commsca,CSA,617,691,Scenario 1 (S.1-1),1,1
commsca,CSA,617,691,Scenario 2 (S.1-2),0,1
commsca,CSA,617,691,Scenario 3 (S.2-1),1,1
commsca,CSA,617,691,Scenario 4 (S.2-2),0,1
commsca,CSA,125,664,Scenario 1 (S.1-1),30,50
commsca,CSA,125,664,Scenario 2 (S.1-2),22,50
commsca,CSA,125,664,Scenario 3 (S.2-1),17,50
commsca,CSA,125,664,Scenario 4 (S.2-2),11,50
commsca,CSA,770,664,Scenario 1 (S.1-1),0,1
commsca,CSA,770,664,Scenario 2 (S.1-2),0,1
commsca,CSA,770,664,Scenario 3 (S.2-1),0,1
commsca,CSA,770,664,Scenario 4 (S.2-2),0,1
commsca,CSA,189,682,Scenario 1 (S.1-1),1,1
commsca,CSA,189,682,Scenario 2 (S.1-2),0,1
commsca,CSA,189,682,Scenario 3 (S.2-1),1,1
commsca,CSA,189,682,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,399,664,Scenario 1 (S.1-1),0,4
flawfinder-cppcheck,FLF-CPC,399,664,Scenario 2 (S.1-2),0,4
flawfinder-cppcheck,FLF-CPC,399,664,Scenario 3 (S.2-1),0,4
flawfinder-cppcheck,FLF-CPC,399,664,Scenario 4 (S.2-2),0,4
flawfinder-cppcheck,FLF-CPC,681,664,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,681,664,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,681,664,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,681,664,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,611,664,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,611,664,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,611,664,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,611,664,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,416,664,Scenario 1 (S.1-1),1,7
flawfinder-cppcheck,FLF-CPC,416,664,Scenario 2 (S.1-2),0,7
flawfinder-cppcheck,FLF-CPC,416,664,Scenario 3 (S.2-1),1,7
flawfinder-cppcheck,FLF-CPC,416,664,Scenario 4 (S.2-2),0,7
flawfinder-cppcheck,FLF-CPC,20,707,Scenario 1 (S.1-1),3,11
flawfinder-cppcheck,FLF-CPC,20,707,Scenario 2 (S.1-2),0,11
flawfinder-cppcheck,FLF-CPC,20,707,Scenario 3 (S.2-1),3,11
flawfinder-cppcheck,FLF-CPC,20,707,Scenario 4 (S.2-2),0,11
flawfinder-cppcheck,FLF-CPC,835,691,Scenario 1 (S.1-1),1,6
flawfinder-cppcheck,FLF-CPC,835,691,Scenario 2 (S.1-2),0,6
flawfinder-cppcheck,FLF-CPC,835,691,Scenario 3 (S.2-1),1,6
flawfinder-cppcheck,FLF-CPC,835,691,Scenario 4 (S.2-2),0,6
flawfinder-cppcheck,FLF-CPC,401,664,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,401,664,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,401,664,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,401,664,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,131,682,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,131,682,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,131,682,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,131,682,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,772,664,Scenario 1 (S.1-1),0,2
flawfinder-cppcheck,FLF-CPC,772,664,Scenario 2 (S.1-2),0,2
flawfinder-cppcheck,FLF-CPC,772,664,Scenario 3 (S.2-1),0,2
flawfinder-cppcheck,FLF-CPC,772,664,Scenario 4 (S.2-2),0,2
flawfinder-cppcheck,FLF-CPC,119,664,Scenario 1 (S.1-1),16,36
flawfinder-cppcheck,FLF-CPC,119,664,Scenario 2 (S.1-2),15,36
flawfinder-cppcheck,FLF-CPC,119,664,Scenario 3 (S.2-1),10,36
flawfinder-cppcheck,FLF-CPC,119,664,Scenario 4 (S.2-2),9,36
flawfinder-cppcheck,FLF-CPC,190,682,Scenario 1 (S.1-1),4,17
flawfinder-cppcheck,FLF-CPC,190,682,Scenario 2 (S.1-2),0,17
flawfinder-cppcheck,FLF-CPC,190,682,Scenario 3 (S.2-1),4,17
flawfinder-cppcheck,FLF-CPC,190,682,Scenario 4 (S.2-2),0,17
flawfinder-cppcheck,FLF-CPC,664,664,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,664,664,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,664,664,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,664,664,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,369,682,Scenario 1 (S.1-1),1,8
flawfinder-cppcheck,FLF-CPC,369,682,Scenario 2 (S.1-2),0,8
flawfinder-cppcheck,FLF-CPC,369,682,Scenario 3 (S.2-1),1,8
flawfinder-cppcheck,FLF-CPC,369,682,Scenario 4 (S.2-2),0,8
flawfinder-cppcheck,FLF-CPC,476,703,Scenario 1 (S.1-1),7,29
flawfinder-cppcheck,FLF-CPC,476,703,Scenario 2 (S.1-2),0,29
flawfinder-cppcheck,FLF-CPC,476,703,Scenario 3 (S.2-1),4,29
flawfinder-cppcheck,FLF-CPC,476,703,Scenario 4 (S.2-2),0,29
flawfinder-cppcheck,FLF-CPC,129,707,Scenario 1 (S.1-1),1,1
flawfinder-cppcheck,FLF-CPC,129,707,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,129,707,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,129,707,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,787,664,Scenario 1 (S.1-1),4,12
flawfinder-cppcheck,FLF-CPC,787,664,Scenario 2 (S.1-2),4,12
flawfinder-cppcheck,FLF-CPC,787,664,Scenario 3 (S.2-1),2,12
flawfinder-cppcheck,FLF-CPC,787,664,Scenario 4 (S.2-2),1,12
flawfinder-cppcheck,FLF-CPC,415,664,Scenario 1 (S.1-1),0,1
flawfinder-cppcheck,FLF-CPC,415,664,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,415,664,Scenario 3 (S.2-1),0,1
flawfinder-cppcheck,FLF-CPC,415,664,Scenario 4 (S.2-2),0,1
flawfinder-cppcheck,FLF-CPC,617,691,Scenario 1 (S.1-1),1,1
flawfinder-cppcheck,FLF-CPC,617,691,Scenario 2 (S.1-2),1,1
flawfinder-cppcheck,FLF-CPC,617,691,Scenario 3 (S.2-1),1,1
flawfinder-cppcheck,FLF-CPC,617,691,Scenario 4 (S.2-2),1,1
flawfinder-cppcheck,FLF-CPC,125,664,Scenario 1 (S.1-1),13,50
flawfinder-cppcheck,FLF-CPC,125,664,Scenario 2 (S.1-2),12,50
flawfinder-cppcheck,FLF-CPC,125,664,Scenario 3 (S.2-1),7,50
flawfinder-cppcheck,FLF-CPC,125,664,Scenario 4 (S.2-2),6,50
flawfinder-cppcheck,FLF-CPC,770,664,Scenario 1 (S.1-1),1,1
flawfinder-cppcheck,FLF-CPC,770,664,Scenario 2 (S.1-2),1,1
flawfinder-cppcheck,FLF-CPC,770,664,Scenario 3 (S.2-1),1,1
flawfinder-cppcheck,FLF-CPC,770,664,Scenario 4 (S.2-2),1,1
flawfinder-cppcheck,FLF-CPC,189,682,Scenario 1 (S.1-1),1,1
flawfinder-cppcheck,FLF-CPC,189,682,Scenario 2 (S.1-2),0,1
flawfinder-cppcheck,FLF-CPC,189,682,Scenario 3 (S.2-1),1,1
flawfinder-cppcheck,FLF-CPC,189,682,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,399,664,Scenario 1 (S.1-1),0,4
flawfinder-infer,FLF-IFR,399,664,Scenario 2 (S.1-2),0,4
flawfinder-infer,FLF-IFR,399,664,Scenario 3 (S.2-1),0,4
flawfinder-infer,FLF-IFR,399,664,Scenario 4 (S.2-2),0,4
flawfinder-infer,FLF-IFR,681,664,Scenario 1 (S.1-1),0,1
flawfinder-infer,FLF-IFR,681,664,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,681,664,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,681,664,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,611,664,Scenario 1 (S.1-1),0,1
flawfinder-infer,FLF-IFR,611,664,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,611,664,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,611,664,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,416,664,Scenario 1 (S.1-1),0,7
flawfinder-infer,FLF-IFR,416,664,Scenario 2 (S.1-2),0,7
flawfinder-infer,FLF-IFR,416,664,Scenario 3 (S.2-1),0,7
flawfinder-infer,FLF-IFR,416,664,Scenario 4 (S.2-2),0,7
flawfinder-infer,FLF-IFR,20,707,Scenario 1 (S.1-1),3,11
flawfinder-infer,FLF-IFR,20,707,Scenario 2 (S.1-2),0,11
flawfinder-infer,FLF-IFR,20,707,Scenario 3 (S.2-1),3,11
flawfinder-infer,FLF-IFR,20,707,Scenario 4 (S.2-2),0,11
flawfinder-infer,FLF-IFR,835,691,Scenario 1 (S.1-1),0,6
flawfinder-infer,FLF-IFR,835,691,Scenario 2 (S.1-2),0,6
flawfinder-infer,FLF-IFR,835,691,Scenario 3 (S.2-1),0,6
flawfinder-infer,FLF-IFR,835,691,Scenario 4 (S.2-2),0,6
flawfinder-infer,FLF-IFR,401,664,Scenario 1 (S.1-1),0,1
flawfinder-infer,FLF-IFR,401,664,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,401,664,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,401,664,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,131,682,Scenario 1 (S.1-1),0,1
flawfinder-infer,FLF-IFR,131,682,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,131,682,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,131,682,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,772,664,Scenario 1 (S.1-1),0,2
flawfinder-infer,FLF-IFR,772,664,Scenario 2 (S.1-2),0,2
flawfinder-infer,FLF-IFR,772,664,Scenario 3 (S.2-1),0,2
flawfinder-infer,FLF-IFR,772,664,Scenario 4 (S.2-2),0,2
flawfinder-infer,FLF-IFR,119,664,Scenario 1 (S.1-1),16,36
flawfinder-infer,FLF-IFR,119,664,Scenario 2 (S.1-2),15,36
flawfinder-infer,FLF-IFR,119,664,Scenario 3 (S.2-1),11,36
flawfinder-infer,FLF-IFR,119,664,Scenario 4 (S.2-2),10,36
flawfinder-infer,FLF-IFR,190,682,Scenario 1 (S.1-1),5,17
flawfinder-infer,FLF-IFR,190,682,Scenario 2 (S.1-2),0,17
flawfinder-infer,FLF-IFR,190,682,Scenario 3 (S.2-1),5,17
flawfinder-infer,FLF-IFR,190,682,Scenario 4 (S.2-2),0,17
flawfinder-infer,FLF-IFR,664,664,Scenario 1 (S.1-1),1,1
flawfinder-infer,FLF-IFR,664,664,Scenario 2 (S.1-2),1,1
flawfinder-infer,FLF-IFR,664,664,Scenario 3 (S.2-1),1,1
flawfinder-infer,FLF-IFR,664,664,Scenario 4 (S.2-2),1,1
flawfinder-infer,FLF-IFR,369,682,Scenario 1 (S.1-1),2,8
flawfinder-infer,FLF-IFR,369,682,Scenario 2 (S.1-2),0,8
flawfinder-infer,FLF-IFR,369,682,Scenario 3 (S.2-1),2,8
flawfinder-infer,FLF-IFR,369,682,Scenario 4 (S.2-2),0,8
flawfinder-infer,FLF-IFR,476,703,Scenario 1 (S.1-1),9,29
flawfinder-infer,FLF-IFR,476,703,Scenario 2 (S.1-2),1,29
flawfinder-infer,FLF-IFR,476,703,Scenario 3 (S.2-1),6,29
flawfinder-infer,FLF-IFR,476,703,Scenario 4 (S.2-2),1,29
flawfinder-infer,FLF-IFR,129,707,Scenario 1 (S.1-1),1,1
flawfinder-infer,FLF-IFR,129,707,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,129,707,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,129,707,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,787,664,Scenario 1 (S.1-1),5,12
flawfinder-infer,FLF-IFR,787,664,Scenario 2 (S.1-2),5,12
flawfinder-infer,FLF-IFR,787,664,Scenario 3 (S.2-1),1,12
flawfinder-infer,FLF-IFR,787,664,Scenario 4 (S.2-2),1,12
flawfinder-infer,FLF-IFR,415,664,Scenario 1 (S.1-1),0,1
flawfinder-infer,FLF-IFR,415,664,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,415,664,Scenario 3 (S.2-1),0,1
flawfinder-infer,FLF-IFR,415,664,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,617,691,Scenario 1 (S.1-1),1,1
flawfinder-infer,FLF-IFR,617,691,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,617,691,Scenario 3 (S.2-1),1,1
flawfinder-infer,FLF-IFR,617,691,Scenario 4 (S.2-2),0,1
flawfinder-infer,FLF-IFR,125,664,Scenario 1 (S.1-1),19,50
flawfinder-infer,FLF-IFR,125,664,Scenario 2 (S.1-2),19,50
flawfinder-infer,FLF-IFR,125,664,Scenario 3 (S.2-1),9,50
flawfinder-infer,FLF-IFR,125,664,Scenario 4 (S.2-2),9,50
flawfinder-infer,FLF-IFR,770,664,Scenario 1 (S.1-1),1,1
flawfinder-infer,FLF-IFR,770,664,Scenario 2 (S.1-2),1,1
flawfinder-infer,FLF-IFR,770,664,Scenario 3 (S.2-1),1,1
flawfinder-infer,FLF-IFR,770,664,Scenario 4 (S.2-2),1,1
flawfinder-infer,FLF-IFR,189,682,Scenario 1 (S.1-1),1,1
flawfinder-infer,FLF-IFR,189,682,Scenario 2 (S.1-2),0,1
flawfinder-infer,FLF-IFR,189,682,Scenario 3 (S.2-1),1,1
flawfinder-infer,FLF-IFR,189,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,399,664,Scenario 1 (S.1-1),1,4
flawfinder-codeql,FLF-CQL,399,664,Scenario 2 (S.1-2),0,4
flawfinder-codeql,FLF-CQL,399,664,Scenario 3 (S.2-1),1,4
flawfinder-codeql,FLF-CQL,399,664,Scenario 4 (S.2-2),0,4
flawfinder-codeql,FLF-CQL,681,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql,FLF-CQL,681,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,681,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql,FLF-CQL,681,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,611,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,611,664,Scenario 2 (S.1-2),1,1
flawfinder-codeql,FLF-CQL,611,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql,FLF-CQL,611,664,Scenario 4 (S.2-2),1,1
flawfinder-codeql,FLF-CQL,416,664,Scenario 1 (S.1-1),4,7
flawfinder-codeql,FLF-CQL,416,664,Scenario 2 (S.1-2),2,7
flawfinder-codeql,FLF-CQL,416,664,Scenario 3 (S.2-1),3,7
flawfinder-codeql,FLF-CQL,416,664,Scenario 4 (S.2-2),1,7
flawfinder-codeql,FLF-CQL,20,707,Scenario 1 (S.1-1),6,11
flawfinder-codeql,FLF-CQL,20,707,Scenario 2 (S.1-2),0,11
flawfinder-codeql,FLF-CQL,20,707,Scenario 3 (S.2-1),6,11
flawfinder-codeql,FLF-CQL,20,707,Scenario 4 (S.2-2),0,11
flawfinder-codeql,FLF-CQL,835,691,Scenario 1 (S.1-1),0,6
flawfinder-codeql,FLF-CQL,835,691,Scenario 2 (S.1-2),0,6
flawfinder-codeql,FLF-CQL,835,691,Scenario 3 (S.2-1),0,6
flawfinder-codeql,FLF-CQL,835,691,Scenario 4 (S.2-2),0,6
flawfinder-codeql,FLF-CQL,401,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql,FLF-CQL,401,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,401,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql,FLF-CQL,401,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,131,682,Scenario 1 (S.1-1),0,1
flawfinder-codeql,FLF-CQL,131,682,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,131,682,Scenario 3 (S.2-1),0,1
flawfinder-codeql,FLF-CQL,131,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,772,664,Scenario 1 (S.1-1),0,2
flawfinder-codeql,FLF-CQL,772,664,Scenario 2 (S.1-2),0,2
flawfinder-codeql,FLF-CQL,772,664,Scenario 3 (S.2-1),0,2
flawfinder-codeql,FLF-CQL,772,664,Scenario 4 (S.2-2),0,2
flawfinder-codeql,FLF-CQL,119,664,Scenario 1 (S.1-1),23,36
flawfinder-codeql,FLF-CQL,119,664,Scenario 2 (S.1-2),20,36
flawfinder-codeql,FLF-CQL,119,664,Scenario 3 (S.2-1),18,36
flawfinder-codeql,FLF-CQL,119,664,Scenario 4 (S.2-2),13,36
flawfinder-codeql,FLF-CQL,190,682,Scenario 1 (S.1-1),5,17
flawfinder-codeql,FLF-CQL,190,682,Scenario 2 (S.1-2),0,17
flawfinder-codeql,FLF-CQL,190,682,Scenario 3 (S.2-1),5,17
flawfinder-codeql,FLF-CQL,190,682,Scenario 4 (S.2-2),0,17
flawfinder-codeql,FLF-CQL,664,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,664,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,664,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql,FLF-CQL,664,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,369,682,Scenario 1 (S.1-1),1,8
flawfinder-codeql,FLF-CQL,369,682,Scenario 2 (S.1-2),0,8
flawfinder-codeql,FLF-CQL,369,682,Scenario 3 (S.2-1),1,8
flawfinder-codeql,FLF-CQL,369,682,Scenario 4 (S.2-2),0,8
flawfinder-codeql,FLF-CQL,476,703,Scenario 1 (S.1-1),15,29
flawfinder-codeql,FLF-CQL,476,703,Scenario 2 (S.1-2),9,29
flawfinder-codeql,FLF-CQL,476,703,Scenario 3 (S.2-1),11,29
flawfinder-codeql,FLF-CQL,476,703,Scenario 4 (S.2-2),8,29
flawfinder-codeql,FLF-CQL,129,707,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,129,707,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,129,707,Scenario 3 (S.2-1),0,1
flawfinder-codeql,FLF-CQL,129,707,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,787,664,Scenario 1 (S.1-1),7,12
flawfinder-codeql,FLF-CQL,787,664,Scenario 2 (S.1-2),5,12
flawfinder-codeql,FLF-CQL,787,664,Scenario 3 (S.2-1),5,12
flawfinder-codeql,FLF-CQL,787,664,Scenario 4 (S.2-2),3,12
flawfinder-codeql,FLF-CQL,415,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql,FLF-CQL,415,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,415,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql,FLF-CQL,415,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,617,691,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,617,691,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,617,691,Scenario 3 (S.2-1),1,1
flawfinder-codeql,FLF-CQL,617,691,Scenario 4 (S.2-2),0,1
flawfinder-codeql,FLF-CQL,125,664,Scenario 1 (S.1-1),19,50
flawfinder-codeql,FLF-CQL,125,664,Scenario 2 (S.1-2),15,50
flawfinder-codeql,FLF-CQL,125,664,Scenario 3 (S.2-1),13,50
flawfinder-codeql,FLF-CQL,125,664,Scenario 4 (S.2-2),9,50
flawfinder-codeql,FLF-CQL,770,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,770,664,Scenario 2 (S.1-2),1,1
flawfinder-codeql,FLF-CQL,770,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql,FLF-CQL,770,664,Scenario 4 (S.2-2),1,1
flawfinder-codeql,FLF-CQL,189,682,Scenario 1 (S.1-1),1,1
flawfinder-codeql,FLF-CQL,189,682,Scenario 2 (S.1-2),0,1
flawfinder-codeql,FLF-CQL,189,682,Scenario 3 (S.2-1),1,1
flawfinder-codeql,FLF-CQL,189,682,Scenario 4 (S.2-2),0,1
flawfinder-codechecker,FLF-CCH,399,664,Scenario 1 (S.1-1),0,4
flawfinder-codechecker,FLF-CCH,399,664,Scenario 2 (S.1-2),0,4
flawfinder-codechecker,FLF-CCH,399,664,Scenario 3 (S.2-1),0,4
flawfinder-codechecker,FLF-CCH,399,664,Scenario 4 (S.2-2),0,4
flawfinder-codechecker,FLF-CCH,681,664,Scenario 1 (S.1-1),0,1
flawfinder-codechecker,FLF-CCH,681,664,Scenario 2 (S.1-2),0,1
flawfinder-codechecker,FLF-CCH,681,664,Scenario 3 (S.2-1),0,1
flawfinder-codechecker,FLF-CCH,681,664,Scenario 4 (S.2-2),0,1
flawfinder-codechecker,FLF-CCH,611,664,Scenario 1 (S.1-1),0,1
flawfinder-codechecker,FLF-CCH,611,664,Scenario 2 (S.1-2),0,1
flawfinder-codechecker,FLF-CCH,611,664,Scenario 3 (S.2-1),0,1
flawfinder-codechecker,FLF-CCH,611,664,Scenario 4 (S.2-2),0,1
flawfinder-codechecker,FLF-CCH,416,664,Scenario 1 (S.1-1),0,7
flawfinder-codechecker,FLF-CCH,416,664,Scenario 2 (S.1-2),0,7
flawfinder-codechecker,FLF-CCH,416,664,Scenario 3 (S.2-1),0,7
flawfinder-codechecker,FLF-CCH,416,664,Scenario 4 (S.2-2),0,7
flawfinder-codechecker,FLF-CCH,20,707,Scenario 1 (S.1-1),3,11
flawfinder-codechecker,FLF-CCH,20,707,Scenario 2 (S.1-2),0,11
flawfinder-codechecker,FLF-CCH,20,707,Scenario 3 (S.2-1),3,11
flawfinder-codechecker,FLF-CCH,20,707,Scenario 4 (S.2-2),0,11
flawfinder-codechecker,FLF-CCH,835,691,Scenario 1 (S.1-1),1,6
flawfinder-codechecker,FLF-CCH,835,691,Scenario 2 (S.1-2),0,6
flawfinder-codechecker,FLF-CCH,835,691,Scenario 3 (S.2-1),1,6
flawfinder-codechecker,FLF-CCH,835,691,Scenario 4 (S.2-2),0,6
flawfinder-codechecker,FLF-CCH,401,664,Scenario 1 (S.1-1),0,1
flawfinder-codechecker,FLF-CCH,401,664,Scenario 2 (S.1-2),0,1
flawfinder-codechecker,FLF-CCH,401,664,Scenario 3 (S.2-1),0,1
flawfinder-codechecker,FLF-CCH,401,664,Scenario 4 (S.2-2),0,1
flawfinder-codechecker,FLF-CCH,131,682,Scenario 1 (S.1-1),0,1
flawfinder-codechecker,FLF-CCH,131,682,Scenario 2 (S.1-2),0,1
flawfinder-codechecker,FLF-CCH,131,682,Scenario 3 (S.2-1),0,1
flawfinder-codechecker,FLF-CCH,131,682,Scenario 4 (S.2-2),0,1
flawfinder-codechecker,FLF-CCH,772,664,Scenario 1 (S.1-1),0,2
flawfinder-codechecker,FLF-CCH,772,664,Scenario 2 (S.1-2),0,2
flawfinder-codechecker,FLF-CCH,772,664,Scenario 3 (S.2-1),0,2
flawfinder-codechecker,FLF-CCH,772,664,Scenario 4 (S.2-2),0,2
flawfinder-codechecker,FLF-CCH,119,664,Scenario 1 (S.1-1),16,36
flawfinder-codechecker,FLF-CCH,119,664,Scenario 2 (S.1-2),15,36
flawfinder-codechecker,FLF-CCH,119,664,Scenario 3 (S.2-1),10,36
flawfinder-codechecker,FLF-CCH,119,664,Scenario 4 (S.2-2),9,36
flawfinder-codechecker,FLF-CCH,190,682,Scenario 1 (S.1-1),6,17
flawfinder-codechecker,FLF-CCH,190,682,Scenario 2 (S.1-2),0,17
flawfinder-codechecker,FLF-CCH,190,682,Scenario 3 (S.2-1),6,17
flawfinder-codechecker,FLF-CCH,190,682,Scenario 4 (S.2-2),0,17
flawfinder-codechecker,FLF-CCH,664,664,Scenario 1 (S.1-1),0,1
flawfinder-codechecker,FLF-CCH,664,664,Scenario 2 (S.1-2),0,1
flawfinder-codechecker,FLF-CCH,664,664,Scenario 3 (S.2-1),0,1
flawfinder-codechecker,FLF-CCH,664,664,Scenario 4 (S.2-2),0,1
